Temperature,Pressure,Humidity,1.0 std,2.5 std,10 std,1.0 atm,2.5 atm,10 atm,Date,Time
2095,100307,29276,35,57,57,28,44,52,07/19/24,09:52:47
2095,100308,29219,13,59,59,13,45,53,07/19/24,09:52:48
2093,100308,29185,13,59,59,13,45,53,07/19/24,09:52:49
2093,100309,29134,13,59,59,13,45,53,07/19/24,09:52:50
2093,100308,29106,3,65,68,3,48,58,07/19/24,09:52:51
2092,100309,29072,3,65,68,3,48,58,07/19/24,09:52:52
2093,100309,29055,3,65,68,3,48,58,07/19/24,09:52:53
2093,100308,29055,2,68,68,2,49,58,07/19/24,09:52:54
2095,100308,29038,2,68,68,2,49,58,07/19/24,09:52:55
2096,100311,29044,2,68,68,2,49,58,07/19/24,09:52:56
2096,100311,29078,2,68,68,2,49,58,07/19/24,09:52:57
2097,100310,29090,3,69,69,3,49,59,07/19/24,09:52:58
2097,100310,29101,3,69,69,3,49,59,07/19/24,09:52:59
2097,100310,29124,3,69,69,3,49,59,07/19/24,09:53:00
2099,100310,29152,0,69,72,0,49,61,07/19/24,09:53:01
2100,100310,29163,0,69,72,0,49,61,07/19/24,09:53:02
2099,100311,29146,0,69,72,0,49,61,07/19/24,09:53:03
2097,100310,29078,1,74,74,1,51,62,07/19/24,09:53:04
2097,100310,29022,1,74,74,1,51,62,07/19/24,09:53:05
2097,100310,28994,1,74,74,1,51,62,07/19/24,09:53:06
2099,100310,28971,0,68,68,0,49,58,07/19/24,09:53:07
2097,100309,28960,0,68,68,0,49,58,07/19/24,09:53:08
2097,100309,28960,0,68,68,0,49,58,07/19/24,09:53:09
2100,100308,29497,0,68,68,0,49,58,07/19/24,09:53:10
2104,100308,29633,0,56,56,0,44,52,07/19/24,09:53:11
2102,100308,29452,0,56,56,0,44,52,07/19/24,09:53:12
2102,100308,29356,0,56,56,0,44,52,07/19/24,09:53:13
2102,100309,29288,8,55,60,8,44,54,07/19/24,09:53:14
2101,100308,29232,8,55,60,8,44,54,07/19/24,09:53:15
2100,100310,29180,8,55,60,8,44,54,07/19/24,09:53:16
2100,100309,29146,19,57,57,19,44,52,07/19/24,09:53:17
2101,100310,29113,19,57,57,19,44,52,07/19/24,09:53:18
2101,100308,29073,19,57,57,19,44,52,07/19/24,09:53:19
2102,100308,29034,19,57,57,19,44,52,07/19/24,09:53:20
2102,100309,28983,1,58,61,1,45,55,07/19/24,09:53:21
2100,100309,28937,1,58,61,1,45,55,07/19/24,09:53:22
2100,100309,28903,1,58,61,1,45,55,07/19/24,09:53:23
2101,100309,29418,5,67,67,5,48,58,07/19/24,09:53:24
2101,100308,29526,5,67,67,5,48,58,07/19/24,09:53:25
2102,100309,29390,5,67,67,5,48,58,07/19/24,09:53:26
2104,100307,29328,0,61,61,0,46,55,07/19/24,09:53:27
2105,100307,29260,0,61,61,0,46,55,07/19/24,09:53:28
2105,100307,29181,0,61,61,0,46,55,07/19/24,09:53:29
2105,100307,29130,0,66,72,0,48,61,07/19/24,09:53:30
2104,100307,29068,0,66,72,0,48,61,07/19/24,09:53:31
2105,100308,29141,0,66,72,0,48,61,07/19/24,09:53:32
2106,100311,29373,0,66,72,0,48,61,07/19/24,09:53:33
2106,100310,29316,0,65,65,0,48,57,07/19/24,09:53:34
2107,100310,29764,0,65,65,0,48,57,07/19/24,09:53:35
2107,100309,29645,0,65,65,0,48,57,07/19/24,09:53:36
2106,100309,29424,4,67,67,4,48,58,07/19/24,09:53:37
2105,100307,29271,4,67,67,4,48,58,07/19/24,09:53:38
2106,100312,29158,4,67,67,4,48,58,07/19/24,09:53:39
2105,100310,29113,9,56,56,9,44,52,07/19/24,09:53:40
2106,100312,29107,9,56,56,9,44,52,07/19/24,09:53:41
2106,100313,29102,9,56,56,9,44,52,07/19/24,09:53:42
2105,100310,29090,2,58,58,2,45,53,07/19/24,09:53:43
2105,100311,29039,2,58,58,2,45,53,07/19/24,09:53:44
2105,100311,28977,2,58,58,2,45,53,07/19/24,09:53:45
2105,100310,28949,2,58,58,2,45,53,07/19/24,09:53:46
2105,100310,28921,0,55,55,0,44,51,07/19/24,09:53:47
2105,100309,28881,0,55,55,0,44,51,07/19/24,09:53:48
2105,100309,28853,0,55,55,0,44,51,07/19/24,09:53:49
2105,100309,28847,12,59,59,12,45,53,07/19/24,09:53:50
2106,100312,28859,12,59,59,12,45,53,07/19/24,09:53:51
2104,100309,28864,12,59,59,12,45,53,07/19/24,09:53:52
2104,100308,28887,0,55,59,0,44,53,07/19/24,09:53:53
2105,100309,28904,0,55,59,0,44,53,07/19/24,09:53:54
2105,100308,28909,0,55,59,0,44,53,07/19/24,09:53:55
2102,100308,28904,0,55,59,0,44,53,07/19/24,09:53:56
2104,100308,28892,16,62,68,16,46,58,07/19/24,09:53:57
2104,100308,28870,16,62,68,16,46,58,07/19/24,09:53:58
2105,100309,28836,16,62,68,16,46,58,07/19/24,09:53:59
2105,100308,28825,3,61,69,3,46,59,07/19/24,09:54:00
2105,100308,28813,3,61,69,3,46,59,07/19/24,09:54:01
2105,100309,28802,3,61,69,3,46,59,07/19/24,09:54:02
2105,100309,28774,27,56,56,24,44,52,07/19/24,09:54:03
2104,100309,28762,27,56,56,24,44,52,07/19/24,09:54:04
2105,100309,28757,27,56,56,24,44,52,07/19/24,09:54:05
2106,100311,28757,0,55,55,0,44,51,07/19/24,09:54:06
2106,100311,28757,0,55,55,0,44,51,07/19/24,09:54:07
2106,100311,28762,0,55,55,0,44,51,07/19/24,09:54:08
2107,100311,28757,0,55,55,0,44,51,07/19/24,09:54:09
2107,100311,28769,0,58,58,0,45,53,07/19/24,09:54:10
2107,100311,28769,0,58,58,0,45,53,07/19/24,09:54:11
2109,100312,28769,0,58,58,0,45,53,07/19/24,09:54:12
2109,100311,28780,15,60,60,15,46,54,07/19/24,09:54:13
2109,100311,28774,15,60,60,15,46,54,07/19/24,09:54:14
2109,100311,28763,15,60,60,15,46,54,07/19/24,09:54:15
2107,100311,28752,0,59,59,0,45,53,07/19/24,09:54:16
2109,100311,28740,0,59,59,0,45,53,07/19/24,09:54:17
2107,100312,28746,0,59,59,0,45,53,07/19/24,09:54:18
2110,100312,28729,0,56,56,0,44,52,07/19/24,09:54:19
2109,100311,28740,0,56,56,0,44,52,07/19/24,09:54:20
2110,100310,28740,0,56,56,0,44,52,07/19/24,09:54:21
2110,100310,28729,0,56,56,0,44,52,07/19/24,09:54:22
2110,100310,28718,0,54,54,0,43,50,07/19/24,09:54:23
2111,100310,28707,0,54,54,0,43,50,07/19/24,09:54:24
2111,100310,28718,0,54,54,0,43,50,07/19/24,09:54:25
2111,100310,28713,20,59,59,20,45,53,07/19/24,09:54:26
2111,100310,28702,20,59,59,20,45,53,07/19/24,09:54:27
2111,100310,28831,20,59,59,20,45,53,07/19/24,09:54:28
2113,100311,28956,1,55,60,1,44,54,07/19/24,09:54:29
2113,100310,29046,1,55,60,1,44,54,07/19/24,09:54:30
2113,100309,29176,1,55,60,1,44,54,07/19/24,09:54:31
2114,100309,29244,1,55,60,1,44,54,07/19/24,09:54:32
2114,100309,29250,21,57,57,20,44,52,07/19/24,09:54:33
2113,100309,29239,21,57,57,20,44,52,07/19/24,09:54:34
2113,100309,29205,21,57,57,20,44,52,07/19/24,09:54:35
2115,100312,29148,1,57,57,1,44,52,07/19/24,09:54:36
2115,100311,29075,1,57,57,1,44,52,07/19/24,09:54:37
2114,100309,29029,1,57,57,1,44,52,07/19/24,09:54:38
2114,100309,28967,3,54,54,3,43,50,07/19/24,09:54:39
2114,100309,28916,3,54,54,3,43,50,07/19/24,09:54:40
2114,100309,28871,3,54,54,3,43,50,07/19/24,09:54:41
2113,100309,28843,0,60,68,0,46,58,07/19/24,09:54:42
2114,100309,28826,0,60,68,0,46,58,07/19/24,09:54:43
2115,100311,28831,0,60,68,0,46,58,07/19/24,09:54:44
2115,100311,28843,0,60,68,0,46,58,07/19/24,09:54:45
2116,100311,28837,2,55,55,2,44,51,07/19/24,09:54:46
2116,100311,28826,2,55,55,2,44,51,07/19/24,09:54:47
2116,100311,28820,2,55,55,2,44,51,07/19/24,09:54:48
2115,100312,28803,35,59,59,28,45,53,07/19/24,09:54:49
2115,100311,28775,35,59,59,28,45,53,07/19/24,09:54:50
2114,100308,28781,35,59,59,28,45,53,07/19/24,09:54:51
2114,100308,28769,5,1681,4795,5,1120,3196,07/19/24,09:54:52
2115,100311,28764,5,1681,4795,5,1120,3196,07/19/24,09:54:53
2115,100311,28769,5,1681,4795,5,1120,3196,07/19/24,09:54:54
2114,100308,28764,56,1675,3324,37,1116,2215,07/19/24,09:54:55
2115,100311,28764,56,1675,3324,37,1116,2215,07/19/24,09:54:56
2116,100310,28775,56,1675,3324,37,1116,2215,07/19/24,09:54:57
2118,100310,28787,56,1468,2733,37,978,1821,07/19/24,09:54:58
2118,100310,28770,56,1468,2733,37,978,1821,07/19/24,09:54:59
2118,100310,29347,56,1468,2733,37,978,1821,07/19/24,09:55:00
2121,100309,29472,134,1127,1581,89,751,1053,07/19/24,09:55:01
2120,100310,29500,134,1127,1581,89,751,1053,07/19/24,09:55:02
2121,100310,29500,134,1127,1581,89,751,1053,07/19/24,09:55:03
2121,100310,29483,134,1127,1581,89,751,1053,07/19/24,09:55:04
2121,100309,29449,135,671,859,89,447,572,07/19/24,09:55:05
2120,100308,29398,135,671,859,89,447,572,07/19/24,09:55:06
2120,100308,29313,135,671,859,89,447,572,07/19/24,09:55:07
2121,100308,29183,151,603,764,100,401,509,07/19/24,09:55:08
2121,100308,29070,151,603,764,100,401,509,07/19/24,09:55:09
2119,100307,28979,151,603,764,100,401,509,07/19/24,09:55:10
2119,100308,28911,145,475,590,96,316,393,07/19/24,09:55:11
2121,100308,28872,145,475,590,96,316,393,07/19/24,09:55:12
2119,100308,28838,145,475,590,96,316,393,07/19/24,09:55:13
2119,100308,28793,153,573,692,101,381,461,07/19/24,09:55:14
2119,100308,28770,153,573,692,101,381,461,07/19/24,09:55:15
2119,100310,28776,153,573,692,101,381,461,07/19/24,09:55:16
2120,100309,28782,153,573,692,101,381,461,07/19/24,09:55:17
2120,100308,28782,127,439,493,84,292,328,07/19/24,09:55:18
2119,100308,28764,127,439,493,84,292,328,07/19/24,09:55:19
2120,100308,28748,127,439,493,84,292,328,07/19/24,09:55:20
2120,100309,28725,23,185,260,22,123,173,07/19/24,09:55:21
2121,100309,28720,23,185,260,22,123,173,07/19/24,09:55:22
2120,100308,28697,23,185,260,22,123,173,07/19/24,09:55:23
2120,100308,28691,103,311,329,68,207,219,07/19/24,09:55:24
2119,100309,28674,103,311,329,68,207,219,07/19/24,09:55:25
2121,100309,28669,103,311,329,68,207,219,07/19/24,09:55:26
2119,100309,28668,103,311,329,68,207,219,07/19/24,09:55:27
2119,100309,28679,79,214,244,52,142,162,07/19/24,09:55:28
2118,100310,28685,79,214,244,52,142,162,07/19/24,09:55:29
2118,100311,28708,79,214,244,52,142,162,07/19/24,09:55:30
2118,100311,28730,88,239,292,58,159,194,07/19/24,09:55:31
2115,100311,28741,88,239,292,58,159,194,07/19/24,09:55:32
2114,100308,28741,88,239,292,58,159,194,07/19/24,09:55:33
2116,100310,28735,37,143,167,29,95,111,07/19/24,09:55:34
2116,100309,28724,37,143,167,29,95,111,07/19/24,09:55:35
2119,100310,28713,37,143,167,29,95,111,07/19/24,09:55:36
2120,100310,28714,54,194,246,35,129,163,07/19/24,09:55:37
2119,100310,28696,54,194,246,35,129,163,07/19/24,09:55:38
2119,100310,28742,54,194,246,35,129,163,07/19/24,09:55:39
2121,100310,28963,54,194,246,35,129,163,07/19/24,09:55:40
2121,100309,29115,62,291,304,41,193,202,07/19/24,09:55:41
2121,100310,29132,62,291,304,41,193,202,07/19/24,09:55:42
2121,100310,29059,62,291,304,41,193,202,07/19/24,09:55:43
2121,100309,29008,40,146,156,30,97,103,07/19/24,09:55:44
2120,100310,28957,40,146,156,30,97,103,07/19/24,09:55:45
2119,100309,28889,40,146,156,30,97,103,07/19/24,09:55:46
2121,100310,28855,29,129,145,25,85,96,07/19/24,09:55:47
2121,100310,28827,29,129,145,25,85,96,07/19/24,09:55:48
2121,100309,28810,29,129,145,25,85,96,07/19/24,09:55:49
2121,100310,28793,29,129,145,25,85,96,07/19/24,09:55:50
2120,100309,28765,14,74,96,14,51,71,07/19/24,09:55:51
2121,100309,28765,14,74,96,14,51,71,07/19/24,09:55:52
2121,100310,28754,14,74,96,14,51,71,07/19/24,09:55:53
2120,100309,28742,12,59,69,12,45,59,07/19/24,09:55:54
2119,100309,29205,12,59,69,12,45,59,07/19/24,09:55:55
2123,100308,29618,12,59,69,12,45,59,07/19/24,09:55:56
2124,100309,29618,20,96,139,20,63,92,07/19/24,09:55:57
2127,100314,29556,20,96,139,20,63,92,07/19/24,09:55:58
2127,100314,29449,20,96,139,20,63,92,07/19/24,09:55:59
2125,100314,29347,37,116,121,29,77,80,07/19/24,09:56:00
2125,100314,29223,37,116,121,29,77,80,07/19/24,09:56:01
2127,100314,29155,37,116,121,29,77,80,07/19/24,09:56:02
2127,100314,29110,37,116,121,29,77,80,07/19/24,09:56:03
2124,100309,29093,29,94,121,25,62,80,07/19/24,09:56:04
2127,100314,29059,29,94,121,25,62,80,07/19/24,09:56:05
2127,100315,28985,29,94,121,25,62,80,07/19/24,09:56:06
2127,100315,28940,38,91,94,29,60,70,07/19/24,09:56:07
2127,100315,28923,38,91,94,29,60,70,07/19/24,09:56:08
2125,100315,28906,38,91,94,29,60,70,07/19/24,09:56:09
2125,100314,28884,18,96,99,18,63,72,07/19/24,09:56:10
2127,100315,28861,18,96,99,18,63,72,07/19/24,09:56:11
2127,100315,28850,18,96,99,18,63,72,07/19/24,09:56:12
2125,100315,28844,7,73,81,7,51,65,07/19/24,09:56:13
2125,100316,28838,7,73,81,7,51,65,07/19/24,09:56:14
2125,100313,28827,7,73,81,7,51,65,07/19/24,09:56:15
2125,100314,28810,7,73,81,7,51,65,07/19/24,09:56:16
2125,100314,28799,37,61,74,29,46,62,07/19/24,09:56:17
2125,100314,28759,37,61,74,29,46,62,07/19/24,09:56:18
2124,100309,28720,37,61,74,29,46,62,07/19/24,09:56:19
2124,100310,28703,29,73,76,25,51,62,07/19/24,09:56:20
2125,100315,28810,29,73,76,25,51,62,07/19/24,09:56:21
2127,100314,29392,29,73,76,25,51,62,07/19/24,09:56:22
2130,100314,29801,6,76,76,6,52,62,07/19/24,09:56:23
2129,100313,29851,6,76,76,6,52,62,07/19/24,09:56:24
2130,100313,29976,6,76,76,6,52,62,07/19/24,09:56:25
2132,100312,30106,6,76,76,6,52,62,07/19/24,09:56:26
2132,100313,30032,34,65,84,28,48,66,07/19/24,09:56:27
2132,100312,29801,34,65,84,28,48,66,07/19/24,09:56:28
2130,100312,29767,34,65,84,28,48,66,07/19/24,09:56:29
2130,100312,29574,43,76,94,31,52,70,07/19/24,09:56:30
2130,100314,29450,43,76,94,31,52,70,07/19/24,09:56:31
2130,100314,29405,43,76,94,31,52,70,07/19/24,09:56:32
2130,100312,29388,7,69,69,7,49,59,07/19/24,09:56:33
2130,100313,29382,7,69,69,7,49,59,07/19/24,09:56:34
2130,100313,29360,7,69,69,7,49,59,07/19/24,09:56:35
2130,100312,29303,5,66,70,5,48,60,07/19/24,09:56:36
2130,100313,29156,5,66,70,5,48,60,07/19/24,09:56:37
2130,100313,29043,5,66,70,5,48,60,07/19/24,09:56:38
2129,100312,28958,5,66,70,5,48,60,07/19/24,09:56:39
2128,100312,28896,5,64,70,5,47,60,07/19/24,09:56:40
2129,100313,28867,5,64,70,5,47,60,07/19/24,09:56:41
2129,100313,28845,5,64,70,5,47,60,07/19/24,09:56:42
2130,100313,28840,5,67,67,5,48,58,07/19/24,09:56:43
2125,100312,28827,5,67,67,5,48,58,07/19/24,09:56:44
2127,100313,28821,5,67,67,5,48,58,07/19/24,09:56:45
2129,100313,28805,31,61,64,26,46,56,07/19/24,09:56:46
2129,100312,28771,31,61,64,26,46,56,07/19/24,09:56:47
2129,100312,28754,31,61,64,26,46,56,07/19/24,09:56:48
2129,100313,28726,31,61,64,26,46,56,07/19/24,09:56:49
2129,100313,28720,30,63,75,26,47,62,07/19/24,09:56:50
2130,100312,28715,30,63,75,26,47,62,07/19/24,09:56:51
2132,100312,28710,30,63,75,26,47,62,07/19/24,09:56:52
2129,100312,28709,8,63,63,8,47,56,07/19/24,09:56:53
2130,100313,28704,8,63,63,8,47,56,07/19/24,09:56:54
2132,100313,28823,8,63,63,8,47,56,07/19/24,09:56:55
2132,100312,29009,4,60,70,4,46,60,07/19/24,09:56:56
2132,100311,29049,4,60,70,4,46,60,07/19/24,09:56:57
2130,100312,29037,4,60,70,4,46,60,07/19/24,09:56:58
2130,100313,29122,35,69,69,28,49,59,07/19/24,09:56:59
2132,100313,29122,35,69,69,28,49,59,07/19/24,09:57:00
2129,100313,28975,35,69,69,28,49,59,07/19/24,09:57:01
2129,100314,28890,35,69,69,28,49,59,07/19/24,09:57:02
2129,100313,28850,9,61,67,9,46,58,07/19/24,09:57:03
2129,100311,28828,9,61,67,9,46,58,07/19/24,09:57:04
2130,100313,28772,9,61,67,9,46,58,07/19/24,09:57:05
2129,100313,28732,0,61,61,0,46,55,07/19/24,09:57:06
2129,100313,28703,0,61,61,0,46,55,07/19/24,09:57:07
2130,100312,28681,0,61,61,0,46,55,07/19/24,09:57:08
2129,100312,28652,37,54,54,29,43,50,07/19/24,09:57:09
2130,100312,28749,37,54,54,29,43,50,07/19/24,09:57:10
2130,100312,29241,37,54,54,29,43,50,07/19/24,09:57:11
2130,100312,29360,30,63,66,26,47,57,07/19/24,09:57:12
2133,100313,29207,30,63,66,26,47,57,07/19/24,09:57:13
2133,100313,29371,30,63,66,26,47,57,07/19/24,09:57:14
2133,100312,29535,30,63,66,26,47,57,07/19/24,09:57:15
2134,100315,29603,23,60,60,22,46,54,07/19/24,09:57:16
2134,100315,29632,23,60,60,22,46,54,07/19/24,09:57:17
2133,100313,29439,23,60,60,22,46,54,07/19/24,09:57:18
2133,100312,29614,31,60,60,26,46,54,07/19/24,09:57:19
2133,100312,29416,31,60,60,26,46,54,07/19/24,09:57:20
2132,100312,29309,31,60,60,26,46,54,07/19/24,09:57:21
2132,100312,29298,29,59,59,25,45,53,07/19/24,09:57:22
2134,100314,29276,29,59,59,25,45,53,07/19/24,09:57:23
2133,100312,29218,29,59,59,25,45,53,07/19/24,09:57:24
2133,100312,29173,29,59,59,25,45,53,07/19/24,09:57:25
2134,100315,29174,7,67,67,7,48,58,07/19/24,09:57:26
2135,100315,29162,7,67,67,7,48,58,07/19/24,09:57:27
2134,100315,29140,7,67,67,7,48,58,07/19/24,09:57:28
2134,100315,29106,21,61,73,20,46,61,07/19/24,09:57:29
2134,100314,29095,21,61,73,20,46,61,07/19/24,09:57:30
2134,100314,29078,21,61,73,20,46,61,07/19/24,09:57:31
2134,100315,29044,28,66,66,24,48,57,07/19/24,09:57:32
2135,100314,29010,28,66,66,24,48,57,07/19/24,09:57:33
2135,100314,28976,28,66,66,24,48,57,07/19/24,09:57:34
2135,100313,28976,4,64,64,4,47,56,07/19/24,09:57:35
2137,100314,29185,4,64,64,4,47,56,07/19/24,09:57:36
2135,100314,29259,4,64,64,4,47,56,07/19/24,09:57:37
2134,100314,29298,4,64,64,4,47,56,07/19/24,09:57:38
2135,100313,29383,38,63,63,29,47,56,07/19/24,09:57:39
2138,100314,29490,38,63,63,29,47,56,07/19/24,09:57:40
2138,100315,29502,38,63,63,29,47,56,07/19/24,09:57:41
2135,100314,29485,6,64,74,6,47,62,07/19/24,09:57:42
2135,100313,29445,6,64,74,6,47,62,07/19/24,09:57:43
2135,100313,29406,6,64,74,6,47,62,07/19/24,09:57:44
2137,100313,29394,16,66,66,16,48,57,07/19/24,09:57:45
2137,100312,29456,16,66,66,16,48,57,07/19/24,09:57:46
2137,100314,29649,16,66,66,16,48,57,07/19/24,09:57:47
2138,100313,29637,4,65,65,4,48,57,07/19/24,09:57:48
2139,100314,29598,4,65,65,4,48,57,07/19/24,09:57:49
2138,100313,29552,4,65,65,4,48,57,07/19/24,09:57:50
2139,100313,29485,4,65,65,4,48,57,07/19/24,09:57:51
2141,100312,29429,6,63,81,6,47,65,07/19/24,09:57:52
2141,100312,29367,6,63,81,6,47,65,07/19/24,09:57:53
2142,100313,29293,6,63,81,6,47,65,07/19/24,09:57:54
2142,100313,29276,1,57,60,1,44,54,07/19/24,09:57:55
2143,100313,29350,1,57,60,1,44,54,07/19/24,09:57:56
2142,100312,29384,1,57,60,1,44,54,07/19/24,09:57:57
2142,100313,29333,16,65,65,16,48,57,07/19/24,09:57:58
2141,100313,29197,16,65,65,16,48,57,07/19/24,09:57:59
2142,100313,29090,16,65,65,16,48,57,07/19/24,09:58:00
2142,100314,29016,16,65,65,16,48,57,07/19/24,09:58:01
2141,100314,28988,17,61,61,17,46,55,07/19/24,09:58:02
2141,100314,28993,17,61,61,17,46,55,07/19/24,09:58:03
2141,100314,28993,17,61,61,17,46,55,07/19/24,09:58:04
2142,100314,28948,21,60,63,20,46,56,07/19/24,09:58:05
2142,100314,28926,21,60,63,20,46,56,07/19/24,09:58:06
2142,100313,28909,21,60,63,20,46,56,07/19/24,09:58:07
2142,100313,28886,0,60,60,0,46,54,07/19/24,09:58:08
2142,100313,28858,0,60,60,0,46,54,07/19/24,09:58:09
2142,100313,28818,0,60,60,0,46,54,07/19/24,09:58:10
2142,100313,28796,25,63,63,23,47,56,07/19/24,09:58:11
2141,100313,28767,25,63,63,23,47,56,07/19/24,09:58:12
2139,100314,28733,25,63,63,23,47,56,07/19/24,09:58:13
2139,100312,28716,25,63,63,23,47,56,07/19/24,09:58:14
2141,100311,28705,19,73,76,19,51,62,07/19/24,09:58:15
2142,100312,28682,19,73,76,19,51,62,07/19/24,09:58:16
2141,100311,28654,19,73,76,19,51,62,07/19/24,09:58:17
2141,100311,28637,0,930,5520,0,619,3679,07/19/24,09:58:18
2142,100310,28620,0,930,5520,0,619,3679,07/19/24,09:58:19
2143,100311,28626,0,930,5520,0,619,3679,07/19/24,09:58:20
2144,100314,28655,50,1448,3539,34,965,2359,07/19/24,09:58:21
2143,100311,28660,50,1448,3539,34,965,2359,07/19/24,09:58:22
2143,100311,28671,50,1448,3539,34,965,2359,07/19/24,09:58:23
2144,100314,28677,66,1575,2890,43,1049,1926,07/19/24,09:58:24
2146,100313,29102,66,1575,2890,43,1049,1926,07/19/24,09:58:25
2150,100313,30079,66,1575,2890,43,1049,1926,07/19/24,09:58:26
2148,100312,29978,80,1430,2322,53,953,1547,07/19/24,09:58:27
2147,100312,29746,80,1430,2322,53,953,1547,07/19/24,09:58:28
2146,100312,29548,80,1430,2322,53,953,1547,07/19/24,09:58:29
2146,100312,29345,125,786,1038,83,523,691,07/19/24,09:58:30
2144,100313,29220,125,786,1038,83,523,691,07/19/24,09:58:31
2144,100313,29147,125,786,1038,83,523,691,07/19/24,09:58:32
2144,100313,29152,125,786,1038,83,523,691,07/19/24,09:58:33
