
Temperature,Pressure,Humidity,1.0 std,2.5 std,10 std,1.0 atm,2.5 atm,10 atm,Date,Time
-726,100392,30718,1,4,4,1,4,4,07/17/24,14:29:53
-726,100392,30712,1,3,3,1,3,3,07/17/24,14:29:54
-726,100392,30706,1,3,3,1,3,3,07/17/24,14:29:55
-726,100392,30701,1,3,3,1,3,3,07/17/24,14:29:56
-724,100391,30701,1,3,3,1,3,3,07/17/24,14:29:57
-723,100390,30707,1,3,3,1,3,3,07/17/24,14:29:58
-723,100390,30701,1,3,3,1,3,3,07/17/24,14:29:59
-722,100389,30696,1,3,3,1,3,3,07/17/24,14:30:00
-721,100390,30696,1,3,3,1,3,3,07/17/24,14:30:01
-719,100390,30701,1,3,3,1,3,3,07/17/24,14:30:02
-718,100390,30690,1,3,3,1,3,3,07/17/24,14:30:03
-717,100392,30690,1,3,3,1,3,3,07/17/24,14:30:04
-718,100389,30696,1,1,3,1,1,3,07/17/24,14:30:05
-717,100391,30684,1,1,3,1,1,3,07/17/24,14:30:06
-717,100393,30690,1,1,3,1,1,3,07/17/24,14:30:07
-714,100392,30691,1,1,3,1,1,3,07/17/24,14:30:08
-713,100391,30691,1,1,1,1,1,1,07/17/24,14:30:09
-714,100391,30702,1,1,1,1,1,1,07/17/24,14:30:10
-714,100392,30685,1,1,1,1,1,1,07/17/24,14:30:11
-714,100391,30685,1,1,1,1,1,1,07/17/24,14:30:12
-717,100391,30667,1,1,3,1,1,3,07/17/24,14:30:13
-717,100390,30661,1,1,3,1,1,3,07/17/24,14:30:14
-713,100392,30663,1,1,3,1,1,3,07/17/24,14:30:15
-717,100392,30650,1,1,3,1,1,3,07/17/24,14:30:16
-718,100389,30639,1,1,3,1,1,3,07/17/24,14:30:17
-719,100389,30644,1,1,3,1,1,3,07/17/24,14:30:18
-719,100390,30656,1,1,3,1,1,3,07/17/24,14:30:19
-717,100391,30661,1,1,4,1,1,4,07/17/24,14:30:20
-716,100391,30668,1,1,4,1,1,4,07/17/24,14:30:21
-714,100390,30673,1,3,4,1,3,4,07/17/24,14:30:22
-714,100389,30685,1,3,4,1,3,4,07/17/24,14:30:23
-716,100392,30685,1,3,4,1,3,4,07/17/24,14:30:24
-714,100393,30691,1,3,4,1,3,4,07/17/24,14:30:25
-714,100391,30685,1,3,4,1,3,4,07/17/24,14:30:26
-717,100390,30684,1,3,4,1,3,4,07/17/24,14:30:27
-716,100391,30685,1,3,4,1,3,4,07/17/24,14:30:28
-714,100391,30685,1,3,4,1,3,4,07/17/24,14:30:29
-713,100390,30680,1,3,4,1,3,4,07/17/24,14:30:30
-712,100389,30674,1,3,4,1,3,4,07/17/24,14:30:31
-710,100389,30668,1,3,4,1,3,4,07/17/24,14:30:32
-713,100388,30657,1,3,4,1,3,4,07/17/24,14:30:33
-714,100388,30662,1,3,4,1,3,4,07/17/24,14:30:34
-710,100389,30663,1,3,4,1,3,4,07/17/24,14:30:35
-709,100388,30663,1,3,4,1,3,4,07/17/24,14:30:36
-709,100388,30663,1,3,4,1,3,4,07/17/24,14:30:37
-710,100389,30657,1,3,4,1,3,4,07/17/24,14:30:38
-710,100390,30708,1,3,4,1,3,4,07/17/24,14:30:39
-710,100389,30731,1,3,4,1,3,4,07/17/24,14:30:40
-710,100389,30720,1,3,3,1,3,3,07/17/24,14:30:41
-710,100390,30708,1,3,3,1,3,3,07/17/24,14:30:42
-710,100389,30708,1,3,3,1,3,3,07/17/24,14:30:43
-709,100389,30698,1,3,3,1,3,3,07/17/24,14:30:44
-708,100391,30692,1,3,3,1,3,3,07/17/24,14:30:45
-707,100390,30686,1,3,3,1,3,3,07/17/24,14:30:46
-708,100391,30675,1,3,4,1,3,4,07/17/24,14:30:47
-705,100390,30669,1,3,4,1,3,4,07/17/24,14:30:48
-707,100390,30663,1,3,4,1,3,4,07/17/24,14:30:49
-705,100391,30692,1,3,4,1,3,4,07/17/24,14:30:50
-704,100390,30680,1,3,4,1,3,4,07/17/24,14:30:51
-702,100390,30698,1,3,4,1,3,4,07/17/24,14:30:52
-702,100390,30687,1,3,4,1,3,4,07/17/24,14:30:53
-703,100389,30675,1,3,4,1,3,4,07/17/24,14:30:54
-704,100389,30663,1,3,4,1,3,4,07/17/24,14:30:55
-704,100388,30675,1,3,4,1,3,4,07/17/24,14:30:56
-704,100390,30641,1,3,4,1,3,4,07/17/24,14:30:57
-707,100390,30635,1,3,4,1,3,4,07/17/24,14:30:58
-707,100389,30629,1,3,4,1,3,4,07/17/24,14:30:59
-704,100389,30623,1,4,4,1,4,4,07/17/24,14:31:00
-704,100388,30618,1,4,4,1,4,4,07/17/24,14:31:01
-704,100388,30612,1,4,4,1,4,4,07/17/24,14:31:02
-703,100389,30607,1,4,4,1,4,4,07/17/24,14:31:03
-702,100389,30607,1,4,4,1,4,4,07/17/24,14:31:04
-702,100389,30596,1,4,4,1,4,4,07/17/24,14:31:05
-703,100390,30596,1,4,4,1,4,4,07/17/24,14:31:06
-702,100389,30584,1,4,4,1,4,4,07/17/24,14:31:07
-703,100390,30584,1,4,4,1,4,4,07/17/24,14:31:08
-704,100389,30595,1,4,4,1,4,4,07/17/24,14:31:09
-704,100389,30606,1,4,4,1,4,4,07/17/24,14:31:10
-703,100387,30607,1,4,4,1,4,4,07/17/24,14:31:11
-702,100387,30613,1,4,4,1,4,4,07/17/24,14:31:12
-702,100387,30624,1,4,4,1,4,4,07/17/24,14:31:13
-702,100389,30641,1,4,4,1,4,4,07/17/24,14:31:14
-705,100390,30623,1,4,4,1,4,4,07/17/24,14:31:15
-708,100392,30623,1,4,4,1,4,4,07/17/24,14:31:16
-704,100390,30629,1,4,4,1,4,4,07/17/24,14:31:17
-703,100389,30613,1,4,4,1,4,4,07/17/24,14:31:18
-700,100388,30618,1,4,4,1,4,4,07/17/24,14:31:19
-702,100390,30635,1,4,4,1,4,4,07/17/24,14:31:20
-702,100388,30647,1,4,4,1,4,4,07/17/24,14:31:21
-702,100388,30647,1,4,4,1,4,4,07/17/24,14:31:22
-702,100387,30658,1,4,4,1,4,4,07/17/24,14:31:23
-699,100388,30653,1,4,4,1,4,4,07/17/24,14:31:24
-699,100387,30665,1,4,4,1,4,4,07/17/24,14:31:25
-698,100390,30653,1,4,4,1,4,4,07/17/24,14:31:26
-695,100389,30648,1,4,4,1,4,4,07/17/24,14:31:27
-696,100390,30642,1,4,4,1,4,4,07/17/24,14:31:28
-694,100389,30653,1,4,4,1,4,4,07/17/24,14:31:29
-693,100388,30648,1,4,4,1,4,4,07/17/24,14:31:30
-691,100387,30637,1,4,4,1,4,4,07/17/24,14:31:31
-694,100388,30619,1,4,4,1,4,4,07/17/24,14:31:32
-693,100389,30625,3,4,6,3,4,6,07/17/24,14:31:33
-691,100387,30620,3,4,6,3,4,6,07/17/24,14:31:34
-689,100389,30603,3,4,6,3,4,6,07/17/24,14:31:35
-690,100387,30591,3,4,6,3,4,6,07/17/24,14:31:36
-690,100387,30580,3,4,6,3,4,6,07/17/24,14:31:37
-689,100390,30575,3,4,6,3,4,6,07/17/24,14:31:38
-689,100389,30563,3,4,6,3,4,6,07/17/24,14:31:39
-686,100389,30558,3,4,6,3,4,6,07/17/24,14:31:40
-684,100388,30558,3,4,6,3,4,6,07/17/24,14:31:41
-687,100388,30552,3,3,6,3,3,6,07/17/24,14:31:42
-689,100389,30558,3,3,6,3,3,6,07/17/24,14:31:43
-686,100389,30553,3,3,6,3,3,6,07/17/24,14:31:44
-686,100389,30553,3,3,6,3,3,6,07/17/24,14:31:45
-690,100387,30523,3,3,6,3,3,6,07/17/24,14:31:46
-693,100387,30534,3,3,6,3,3,6,07/17/24,14:31:47
-690,100387,30528,3,3,6,3,3,6,07/17/24,14:31:48
-686,100389,30530,3,3,6,3,3,6,07/17/24,14:31:49
-686,100389,30530,3,3,6,3,3,6,07/17/24,14:31:50
-686,100389,30547,3,3,6,3,3,6,07/17/24,14:31:51
-687,100389,30546,3,3,6,3,3,6,07/17/24,14:31:52
-685,100390,30558,3,3,6,3,3,6,07/17/24,14:31:53
-685,100389,30581,3,3,6,3,3,6,07/17/24,14:31:54
-684,100388,30581,3,3,6,3,3,6,07/17/24,14:31:55
-681,100388,30587,3,3,6,3,3,6,07/17/24,14:31:56
-681,100386,30575,3,3,6,3,3,6,07/17/24,14:31:57
-682,100388,30553,3,3,6,3,3,6,07/17/24,14:31:58
-681,100388,30541,3,3,6,3,3,6,07/17/24,14:31:59
-680,100386,30565,3,3,6,3,3,6,07/17/24,14:32:00
-681,100386,30564,3,3,6,3,3,6,07/17/24,14:32:01
-682,100386,30575,3,3,6,3,3,6,07/17/24,14:32:02
-681,100387,30570,1,3,6,1,3,6,07/17/24,14:32:03
-680,100386,30565,1,3,6,1,3,6,07/17/24,14:32:04
-680,100385,30570,1,3,6,1,3,6,07/17/24,14:32:05
-679,100388,30576,1,3,6,1,3,6,07/17/24,14:32:06
-679,100389,30587,1,3,4,1,3,4,07/17/24,14:32:07
-679,100388,30587,1,3,4,1,3,4,07/17/24,14:32:08
-680,100386,30593,1,3,4,1,3,4,07/17/24,14:32:09
-681,100387,30598,1,3,4,1,3,4,07/17/24,14:32:10
-680,100387,30599,1,3,4,1,3,4,07/17/24,14:32:11
-680,100388,30593,1,3,4,1,3,4,07/17/24,14:32:12
-679,100390,30587,1,3,4,1,3,4,07/17/24,14:32:13
-679,100389,30593,1,3,4,1,3,4,07/17/24,14:32:14
-677,100390,30593,1,3,4,1,3,4,07/17/24,14:32:15
-679,100390,30582,1,3,4,1,3,4,07/17/24,14:32:16
-679,100391,30570,1,3,4,1,3,4,07/17/24,14:32:17
-680,100388,30576,1,3,4,1,3,4,07/17/24,14:32:18
-679,100391,30576,1,3,4,1,3,4,07/17/24,14:32:19
-677,100390,30582,1,3,3,1,3,3,07/17/24,14:32:20
-679,100389,30582,1,3,3,1,3,3,07/17/24,14:32:21
-677,100387,30576,1,3,3,1,3,3,07/17/24,14:32:22
-676,100388,30577,1,3,3,1,3,3,07/17/24,14:32:23
-675,100388,30582,1,1,3,1,1,3,07/17/24,14:32:24
-676,100388,30599,1,1,3,1,1,3,07/17/24,14:32:25
-676,100388,30599,1,1,3,1,1,3,07/17/24,14:32:26
-676,100388,30599,1,1,3,1,1,3,07/17/24,14:32:27
-676,100387,30594,1,1,3,1,1,3,07/17/24,14:32:28
-677,100388,30599,1,1,3,1,1,3,07/17/24,14:32:29
-677,100387,30599,1,3,3,1,3,3,07/17/24,14:32:30
-677,100387,30616,1,3,3,1,3,3,07/17/24,14:32:31
-677,100389,30616,1,3,3,1,3,3,07/17/24,14:32:32
-676,100387,30634,1,3,3,1,3,3,07/17/24,14:32:33
-674,100387,30685,1,3,3,1,3,3,07/17/24,14:32:34
-675,100388,30713,1,3,3,1,3,3,07/17/24,14:32:35
-674,100386,30731,1,3,3,1,3,3,07/17/24,14:32:36
-671,100387,30708,1,3,3,1,3,3,07/17/24,14:32:37
-671,100386,30696,1,3,3,1,3,3,07/17/24,14:32:38
-670,100389,30691,1,3,3,1,3,3,07/17/24,14:32:39
-667,100388,30697,1,3,3,1,3,3,07/17/24,14:32:40
-666,100387,30692,1,3,3,1,3,3,07/17/24,14:32:41
-665,100386,30652,1,3,3,1,3,3,07/17/24,14:32:42
-663,100385,30623,1,3,3,1,3,3,07/17/24,14:32:43
-663,100385,30595,1,3,3,1,3,3,07/17/24,14:32:44
-663,100387,30561,1,3,3,1,3,3,07/17/24,14:32:45
-663,100386,30584,1,3,3,1,3,3,07/17/24,14:32:46
-662,100385,30590,1,3,3,1,3,3,07/17/24,14:32:47
-662,100384,30561,1,3,3,1,3,3,07/17/24,14:32:48
-662,100384,30561,1,3,3,1,3,3,07/17/24,14:32:49
-661,100384,30556,1,3,3,1,3,3,07/17/24,14:32:50
-661,100384,30561,1,3,3,1,3,3,07/17/24,14:32:51
-658,100388,30573,1,3,3,1,3,3,07/17/24,14:32:52
-657,100387,30561,1,3,3,1,3,3,07/17/24,14:32:53
-656,100388,30551,1,3,3,1,3,3,07/17/24,14:32:54
-654,100387,30556,1,3,3,1,3,3,07/17/24,14:32:55
-653,100387,30551,1,3,3,1,3,3,07/17/24,14:32:56
-652,100386,30551,1,3,3,1,3,3,07/17/24,14:32:57
-649,100389,30557,1,3,3,1,3,3,07/17/24,14:32:58
-651,100388,30557,1,3,3,1,3,3,07/17/24,14:32:59
-649,100388,30574,1,3,3,1,3,3,07/17/24,14:33:00
-649,100386,30557,1,3,3,1,3,3,07/17/24,14:33:01
-649,100385,30546,1,3,3,1,3,3,07/17/24,14:33:02
-649,100384,30523,1,3,3,1,3,3,07/17/24,14:33:03
-649,100385,30517,3,6,6,3,6,6,07/17/24,14:33:04
-649,100387,30528,3,6,6,3,6,6,07/17/24,14:33:05
-649,100388,30534,6,9,10,6,9,10,07/17/24,14:33:06
-651,100388,30528,6,9,10,6,9,10,07/17/24,14:33:07
-651,100389,30534,9,25,52,9,25,52,07/17/24,14:33:08
-651,100388,30546,9,25,52,9,25,52,07/17/24,14:33:09
-649,100388,30546,21,94,261,21,70,174,07/17/24,14:33:10
-649,100387,30557,21,94,261,21,70,174,07/17/24,14:33:11
-640,100385,30553,39,204,552,34,135,367,07/17/24,14:33:12
-630,100386,30628,39,204,552,34,135,367,07/17/24,14:33:13
-626,100384,31028,67,340,879,48,226,585,07/17/24,14:33:14
-625,100385,31130,67,340,879,48,226,585,07/17/24,14:33:15
-628,100386,30931,103,484,1206,69,322,804,07/17/24,14:33:16
-629,100385,30897,103,484,1206,69,322,804,07/17/24,14:33:17
-630,100385,30788,103,484,1206,69,322,804,07/17/24,14:33:18
-630,100385,30736,142,627,1510,94,417,1006,07/17/24,14:33:19
-630,100385,30696,142,627,1510,94,417,1006,07/17/24,14:33:20
-629,100385,30703,205,757,1671,136,504,1113,07/17/24,14:33:21
-626,100386,30691,205,757,1671,136,504,1113,07/17/24,14:33:22
-625,100385,30703,223,780,1678,148,519,1119,07/17/24,14:33:23
-624,100385,30680,223,780,1678,148,519,1119,07/17/24,14:33:24
-625,100386,30651,258,805,1653,171,537,1101,07/17/24,14:33:25
-624,100385,30629,258,805,1653,171,537,1101,07/17/24,14:33:26
-623,100384,30601,270,810,1629,180,540,1086,07/17/24,14:33:27
-623,100383,30578,270,810,1629,180,540,1086,07/17/24,14:33:28
-623,100383,30549,279,807,1597,186,537,1065,07/17/24,14:33:29
-621,100386,30544,279,807,1597,186,537,1065,07/17/24,14:33:30
-620,100385,30538,285,796,1546,189,531,1030,07/17/24,14:33:31
-620,100384,30515,285,796,1546,189,531,1030,07/17/24,14:33:32
-618,100383,30516,286,780,1491,190,519,993,07/17/24,14:33:33
-616,100383,30516,286,780,1491,190,519,993,07/17/24,14:33:34
-615,100382,30511,286,759,1429,190,505,952,07/17/24,14:33:35
-612,100384,30499,286,759,1429,190,505,952,07/17/24,14:33:36
-612,100386,30476,285,733,1366,189,489,910,07/17/24,14:33:37
-612,100386,30471,285,733,1366,189,489,910,07/17/24,14:33:38
-611,100385,30476,285,733,1366,189,489,910,07/17/24,14:33:39
-612,100385,30454,279,705,1299,186,469,865,07/17/24,14:33:40
-612,100386,30425,279,705,1299,186,469,865,07/17/24,14:33:41
-614,100383,30414,271,675,1233,180,450,822,07/17/24,14:33:42
-611,100384,30414,271,675,1233,180,450,822,07/17/24,14:33:43
-609,100385,30403,262,643,1167,174,429,777,07/17/24,14:33:44
-607,100385,30403,262,643,1167,174,429,777,07/17/24,14:33:45
-607,100385,30386,252,612,1101,168,408,733,07/17/24,14:33:46
-610,100385,30386,252,612,1101,168,408,733,07/17/24,14:33:47
-609,100383,30374,243,579,1038,162,385,691,07/17/24,14:33:48
-606,100381,30369,243,579,1038,162,385,691,07/17/24,14:33:49
-605,100382,30369,232,549,976,154,366,651,07/17/24,14:33:50
-606,100384,30352,232,549,976,154,366,651,07/17/24,14:33:51
-604,100383,30352,223,519,919,148,345,612,07/17/24,14:33:52
-606,100383,30335,223,519,919,148,345,612,07/17/24,14:33:53
-606,100382,30335,213,492,865,141,327,576,07/17/24,14:33:54
-602,100384,30341,213,492,865,141,327,576,07/17/24,14:33:55
-600,100384,30341,205,466,814,136,310,543,07/17/24,14:33:56
-601,100384,30347,205,466,814,136,310,543,07/17/24,14:33:57
-602,100379,30318,205,466,814,136,310,543,07/17/24,14:33:58
-604,100373,30312,196,441,766,130,294,510,07/17/24,14:33:59
-602,100374,30312,196,441,766,130,294,510,07/17/24,14:34:00
-602,100374,30301,187,417,720,124,277,480,07/17/24,14:34:01
-602,100375,30289,187,417,720,124,277,480,07/17/24,14:34:02
-601,100375,30301,178,394,678,118,262,451,07/17/24,14:34:03
-598,100376,30302,178,394,678,118,262,451,07/17/24,14:34:04
-597,100379,30290,171,372,637,114,247,424,07/17/24,14:34:05
-596,100381,30291,171,372,637,114,247,424,07/17/24,14:34:06
-595,100384,30302,163,352,598,108,234,399,07/17/24,14:34:07
-595,100385,30308,163,352,598,108,234,399,07/17/24,14:34:08
-597,100388,30313,156,333,564,103,222,375,07/17/24,14:34:09
-596,100386,30314,156,333,564,103,222,375,07/17/24,14:34:10
-597,100381,30313,150,316,531,99,210,354,07/17/24,14:34:11
-598,100378,30307,150,316,531,99,210,354,07/17/24,14:34:12
-596,100378,30296,142,300,501,94,199,333,07/17/24,14:34:13
-596,100379,30314,142,300,501,94,199,333,07/17/24,14:34:14
-597,100378,30313,136,285,471,90,189,313,07/17/24,14:34:15
-596,100377,30314,136,285,471,90,189,313,07/17/24,14:34:16
-596,100377,30325,130,270,444,87,180,295,07/17/24,14:34:17
-595,100376,30325,130,270,444,87,180,295,07/17/24,14:34:18
-593,100381,30314,130,270,444,87,180,295,07/17/24,14:34:19
-593,100382,30302,126,256,418,84,171,279,07/17/24,14:34:20
-592,100379,30297,126,256,418,84,171,279,07/17/24,14:34:21
-591,100379,30297,121,243,396,81,162,264,07/17/24,14:34:22
-591,100378,30286,121,243,396,81,162,264,07/17/24,14:34:23
-590,100377,30286,117,232,375,78,154,249,07/17/24,14:34:24
-588,100376,30280,117,232,375,78,154,249,07/17/24,14:34:25
-588,100376,30269,112,222,357,75,147,237,07/17/24,14:34:26
-588,100376,30274,112,222,357,75,147,237,07/17/24,14:34:27
-591,100377,30263,108,211,339,72,141,225,07/17/24,14:34:28
-591,100378,30263,108,211,339,72,141,225,07/17/24,14:34:29
-588,100377,30257,105,201,322,69,133,214,07/17/24,14:34:30
-586,100376,30263,105,201,322,69,133,214,07/17/24,14:34:31
-586,100376,30258,100,192,306,66,127,204,07/17/24,14:34:32
-583,100379,30264,100,192,306,66,127,204,07/17/24,14:34:33
-581,100378,30253,96,183,291,63,121,193,07/17/24,14:34:34
-582,100378,30270,96,183,291,63,121,193,07/17/24,14:34:35
-582,100379,30258,93,174,276,61,115,183,07/17/24,14:34:36
-583,100378,30253,93,174,276,61,115,183,07/17/24,14:34:37
-583,100379,30253,93,174,276,61,115,183,07/17/24,14:34:38
-586,100376,30258,88,165,262,58,109,174,07/17/24,14:34:39
-586,100376,30281,88,165,262,58,109,174,07/17/24,14:34:40
-584,100376,30292,85,157,249,57,105,165,07/17/24,14:34:41
-583,100378,30298,85,157,249,57,105,165,07/17/24,14:34:42
-582,100377,30293,81,150,237,54,99,157,07/17/24,14:34:43
-581,100377,30298,81,150,237,54,99,157,07/17/24,14:34:44
-579,100377,30304,76,142,223,51,94,148,07/17/24,14:34:45
-577,100376,30304,76,142,223,51,94,148,07/17/24,14:34:46
-577,100376,30310,73,135,213,51,90,141,07/17/24,14:34:47
-578,100378,30298,73,135,213,51,90,141,07/17/24,14:34:48
-579,100379,30298,70,127,201,49,84,133,07/17/24,14:34:49
-581,100379,30298,70,127,201,49,84,133,07/17/24,14:34:50
-581,100378,30310,66,121,190,48,81,126,07/17/24,14:34:51
-579,100378,30350,66,121,190,48,81,126,07/17/24,14:34:52
-578,100378,30355,63,115,180,46,78,120,07/17/24,14:34:53
-579,100378,30355,63,115,180,46,78,120,07/17/24,14:34:54
-579,100378,30338,60,109,169,45,76,115,07/17/24,14:34:55
-579,100378,30321,60,109,169,45,76,115,07/17/24,14:34:56
-579,100377,30315,57,103,160,43,73,112,07/17/24,14:34:57
-579,100377,30315,57,103,160,43,73,112,07/17/24,14:34:58
-579,100377,30298,57,103,160,43,73,112,07/17/24,14:34:59
-579,100376,30298,54,99,153,42,72,109,07/17/24,14:35:00
-579,100377,30287,54,99,153,42,72,109,07/17/24,14:35:01
-577,100376,30281,52,93,144,42,69,106,07/17/24,14:35:02
-578,100376,30281,52,93,144,42,69,106,07/17/24,14:35:03
-577,100377,30287,49,88,136,40,67,103,07/17/24,14:35:04
-577,100378,30293,49,88,136,40,67,103,07/17/24,14:35:05
-576,100378,30288,48,84,129,40,66,100,07/17/24,14:35:06
-576,100377,30282,48,84,129,40,66,100,07/17/24,14:35:07
-576,100377,30288,45,81,123,39,64,97,07/17/24,14:35:08
-576,100377,30299,45,81,123,39,64,97,07/17/24,14:35:09
-576,100378,30299,43,76,117,37,63,94,07/17/24,14:35:10
-576,100377,30293,43,76,117,37,63,94,07/17/24,14:35:11
-576,100378,30293,40,73,111,36,61,93,07/17/24,14:35:12
-574,100385,30293,40,73,111,36,61,93,07/17/24,14:35:13
-574,100385,30288,39,70,105,34,60,90,07/17/24,14:35:14
-574,100385,30270,39,70,105,34,60,90,07/17/24,14:35:15
-574,100384,30282,36,66,99,33,57,85,07/17/24,14:35:16
-574,100383,30276,36,66,99,33,57,85,07/17/24,14:35:17
-574,100383,30282,36,66,99,33,57,85,07/17/24,14:35:18
-574,100383,30282,34,64,94,33,57,84,07/17/24,14:35:19
-576,100376,30288,34,64,94,33,57,84,07/17/24,14:35:20
-579,100376,30264,33,61,90,31,54,81,07/17/24,14:35:21
-583,100377,30253,33,61,90,31,54,81,07/17/24,14:35:22
-586,100376,30246,31,58,87,30,52,79,07/17/24,14:35:23
-587,100376,30246,31,58,87,30,52,79,07/17/24,14:35:24
-586,100376,30258,30,57,82,30,52,76,07/17/24,14:35:25
-584,100378,30252,30,57,82,30,52,76,07/17/24,14:35:26
-586,100378,30252,30,54,79,30,49,75,07/17/24,14:35:27
-586,100377,30246,30,54,79,30,49,75,07/17/24,14:35:28
-587,100376,30257,28,52,75,28,49,72,07/17/24,14:35:29
-587,100377,30274,28,52,75,28,49,72,07/17/24,14:35:30
-586,100377,30332,27,51,72,27,48,70,07/17/24,14:35:31
-586,100376,30366,27,51,72,27,48,70,07/17/24,14:35:32
-583,100378,30344,27,48,69,27,46,67,07/17/24,14:35:33
-583,100379,30338,27,48,69,27,46,67,07/17/24,14:35:34
-581,100377,30321,25,46,66,25,45,66,07/17/24,14:35:35
-581,100377,30304,25,46,66,25,45,66,07/17/24,14:35:36
-582,100379,30287,25,45,63,25,45,63,07/17/24,14:35:37
-581,100378,30281,25,45,63,25,45,63,07/17/24,14:35:38
-582,100378,30281,25,45,63,25,45,63,07/17/24,14:35:39
-579,100378,30275,24,43,61,24,43,61,07/17/24,14:35:40
-579,100376,30275,24,43,61,24,43,61,07/17/24,14:35:41
-577,100377,30270,24,42,58,24,42,58,07/17/24,14:35:42
-577,100377,30264,24,42,58,24,42,58,07/17/24,14:35:43
-577,100376,30264,24,40,57,24,40,57,07/17/24,14:35:44
-576,100376,30253,24,40,57,24,40,57,07/17/24,14:35:45
-576,100376,30236,22,39,54,22,39,54,07/17/24,14:35:46
-573,100379,30231,22,39,54,22,39,54,07/17/24,14:35:47
-573,100381,30225,22,39,52,22,39,52,07/17/24,14:35:48
-572,100381,30214,22,39,52,22,39,52,07/17/24,14:35:49
-572,100381,30203,21,37,51,21,37,51,07/17/24,14:35:50
-569,100378,30203,21,37,51,21,37,51,07/17/24,14:35:51
-568,100379,30220,21,36,49,21,36,49,07/17/24,14:35:52
-568,100377,30225,21,36,49,21,36,49,07/17/24,14:35:53
-564,100378,30220,21,34,48,21,34,48,07/17/24,14:35:54
-564,100378,30209,21,34,48,21,34,48,07/17/24,14:35:55
-565,100376,30215,19,33,46,19,33,46,07/17/24,14:35:56
-564,100378,30197,19,33,46,19,33,46,07/17/24,14:35:57
-565,100376,30197,19,33,46,19,33,46,07/17/24,14:35:58
-563,100377,30187,19,33,45,19,33,45,07/17/24,14:35:59
-559,100376,30187,19,33,45,19,33,45,07/17/24,14:36:00
-560,100377,30181,18,31,43,18,31,43,07/17/24,14:36:01
-559,100377,30182,18,31,43,18,31,43,07/17/24,14:36:02
-559,100377,30182,18,31,43,18,31,43,07/17/24,14:36:03
-559,100377,30216,18,31,43,18,31,43,07/17/24,14:36:04
-558,100377,30216,16,30,42,16,30,42,07/17/24,14:36:05
-559,100377,30210,16,30,42,16,30,42,07/17/24,14:36:06
-556,100376,30199,16,30,42,16,30,42,07/17/24,14:36:07
-556,100376,30187,16,30,42,16,30,42,07/17/24,14:36:08
-556,100376,30176,16,28,40,16,28,40,07/17/24,14:36:09
-556,100376,30170,16,28,40,16,28,40,07/17/24,14:36:10
-554,100377,30176,15,28,40,15,28,40,07/17/24,14:36:11
-553,100378,30165,15,28,40,15,28,40,07/17/24,14:36:12
-553,100378,30159,15,28,39,15,28,39,07/17/24,14:36:13
-553,100377,30131,15,28,39,15,28,39,07/17/24,14:36:14
-554,100377,30130,15,28,39,15,28,39,07/17/24,14:36:15
-553,100377,30125,15,28,39,15,28,39,07/17/24,14:36:16
-550,100377,30120,13,28,37,13,28,37,07/17/24,14:36:17
-550,100377,30114,13,28,37,13,28,37,07/17/24,14:36:18
-549,100376,30120,13,28,37,13,28,37,07/17/24,14:36:19
-547,100375,30120,13,27,36,13,27,36,07/17/24,14:36:20
-547,100376,30114,13,27,36,13,27,36,07/17/24,14:36:21
-546,100375,30132,13,27,36,13,27,36,07/17/24,14:36:22
-544,100376,30120,13,27,36,13,27,36,07/17/24,14:36:23
