Temperature,Pressure,Humidity,1.0 std,2.5 std,10 std,1.0 atm,2.5 atm,10 atm,Date,Time
2121,100406,-30755,5,11,23,5,11,23,07/19/24,09:52:45
2121,100406,-30687,7,12,12,7,12,12,07/19/24,09:52:46
2121,100407,-30676,7,12,12,7,12,12,07/19/24,09:52:47
2121,100407,-30704,7,12,12,7,12,12,07/19/24,09:52:48
2121,100407,-30630,7,7,7,7,7,7,07/19/24,09:52:49
2121,100407,-30522,7,7,7,7,7,7,07/19/24,09:52:50
2121,100407,-30494,7,7,7,7,7,7,07/19/24,09:52:51
2121,100407,-30562,7,7,7,7,7,7,07/19/24,09:52:52
2120,100407,-30732,11,12,12,11,12,12,07/19/24,09:52:53
2121,100407,-30704,11,12,12,11,12,12,07/19/24,09:52:54
2124,100407,-30641,11,12,12,11,12,12,07/19/24,09:52:55
2129,100407,-30669,5,9,9,5,9,9,07/19/24,09:52:56
2133,100406,-30742,5,9,9,5,9,9,07/19/24,09:52:57
2135,100408,-30798,5,9,9,5,9,9,07/19/24,09:52:58
2138,100406,-30843,14,17,17,14,17,17,07/19/24,09:52:59
2142,100406,-30888,14,17,17,14,17,17,07/19/24,09:53:00
2144,100404,-30905,14,17,17,14,17,17,07/19/24,09:53:01
2147,100406,-30916,6,7,7,6,7,7,07/19/24,09:53:02
2149,100405,-30916,6,7,7,6,7,7,07/19/24,09:53:03
2148,100405,-30819,6,7,7,6,7,7,07/19/24,09:53:04
2149,100405,-30632,6,7,7,6,7,7,07/19/24,09:53:05
2152,100405,-30727,10,10,10,10,10,10,07/19/24,09:53:06
2153,100403,-30830,10,10,10,10,10,10,07/19/24,09:53:07
2152,100403,-30909,10,10,10,10,10,10,07/19/24,09:53:08
2152,100404,-30733,4,5,5,4,5,5,07/19/24,09:53:09
2154,100408,-30222,4,5,5,4,5,5,07/19/24,09:53:10
2155,100406,-30080,4,5,5,4,5,5,07/19/24,09:53:11
2157,100406,-30164,9,10,26,9,10,26,07/19/24,09:53:12
2157,100406,-30249,9,10,26,9,10,26,07/19/24,09:53:13
2158,100406,-30249,9,10,26,9,10,26,07/19/24,09:53:14
2158,100404,-30232,9,11,11,9,11,11,07/19/24,09:53:15
2159,100405,-30227,9,11,11,9,11,11,07/19/24,09:53:16
2161,100405,-30101,9,11,11,9,11,11,07/19/24,09:53:17
2159,100403,-30045,9,11,11,9,11,11,07/19/24,09:53:18
2159,100403,-30318,6,7,7,6,7,7,07/19/24,09:53:19
2159,100404,-30505,6,7,7,6,7,7,07/19/24,09:53:20
2158,100405,-30630,6,7,7,6,7,7,07/19/24,09:53:21
2157,100404,-30806,8,12,12,8,12,12,07/19/24,09:53:22
2158,100404,-30624,8,12,12,8,12,12,07/19/24,09:53:23
2167,100405,-28675,8,12,12,8,12,12,07/19/24,09:53:24
2169,100404,-29282,8,8,8,8,8,8,07/19/24,09:53:25
2166,100404,-29970,8,8,8,8,8,8,07/19/24,09:53:26
2164,100405,-30345,8,8,8,8,8,8,07/19/24,09:53:27
2164,100405,-30487,9,18,18,9,18,18,07/19/24,09:53:28
2164,100406,-30549,9,18,18,9,18,18,07/19/24,09:53:29
2164,100406,-30538,9,18,18,9,18,18,07/19/24,09:53:30
2166,100404,-30350,9,18,18,9,18,18,07/19/24,09:53:31
2166,100404,-30265,13,16,16,13,16,16,07/19/24,09:53:32
2164,100404,-30310,13,16,16,13,16,16,07/19/24,09:53:33
2166,100404,-30333,13,16,16,13,16,16,07/19/24,09:53:34
2166,100405,-30265,5,5,5,5,5,5,07/19/24,09:53:35
2164,100405,-30430,5,5,5,5,5,5,07/19/24,09:53:36
2164,100406,-30720,5,5,5,5,5,5,07/19/24,09:53:37
2164,100406,-30788,7,11,27,7,11,27,07/19/24,09:53:38
2163,100405,-30862,7,11,27,7,11,27,07/19/24,09:53:39
2162,100405,-30942,7,11,27,7,11,27,07/19/24,09:53:40
2162,100405,-30959,5,6,6,5,6,6,07/19/24,09:53:41
2163,100405,-30948,5,6,6,5,6,6,07/19/24,09:53:42
2162,100406,-30993,5,6,6,5,6,6,07/19/24,09:53:43
2161,100406,-31039,5,6,6,5,6,6,07/19/24,09:53:44
2159,100406,-31085,7,8,8,7,8,8,07/19/24,09:53:45
2159,100407,-31136,7,8,8,7,8,8,07/19/24,09:53:46
2158,100406,-31210,7,8,8,7,8,8,07/19/24,09:53:47
2157,100407,-31250,7,7,7,7,7,7,07/19/24,09:53:48
2155,100408,-31284,7,7,7,7,7,7,07/19/24,09:53:49
2157,100409,-31323,7,7,7,7,7,7,07/19/24,09:53:50
2155,100409,-31313,7,8,8,7,8,8,07/19/24,09:53:51
2155,100409,-31301,7,8,8,7,8,8,07/19/24,09:53:52
2155,100409,-31307,7,8,8,7,8,8,07/19/24,09:53:53
2155,100409,-31176,7,7,7,7,7,7,07/19/24,09:53:54
2155,100408,-30824,7,7,7,7,7,7,07/19/24,09:53:55
2158,100407,-30301,7,7,7,7,7,7,07/19/24,09:53:56
2159,100407,-30107,7,7,7,7,7,7,07/19/24,09:53:57
2161,100406,-30129,12,12,12,12,12,12,07/19/24,09:53:58
2159,100408,-30113,12,12,12,12,12,12,07/19/24,09:53:59
2158,100408,-30085,12,12,12,12,12,12,07/19/24,09:54:00
2159,100408,-30187,15,15,15,15,15,15,07/19/24,09:54:01
2158,100408,-30255,15,15,15,15,15,15,07/19/24,09:54:02
2158,100407,-30380,15,15,15,15,15,15,07/19/24,09:54:03
2157,100408,-30573,10,10,17,10,10,17,07/19/24,09:54:04
2158,100407,-30732,10,10,17,10,10,17,07/19/24,09:54:05
2158,100406,-30835,10,10,17,10,10,17,07/19/24,09:54:06
2158,100406,-30914,4,10,10,4,10,10,07/19/24,09:54:07
2158,100406,-30920,4,10,10,4,10,10,07/19/24,09:54:08
2158,100407,-30982,4,10,10,4,10,10,07/19/24,09:54:09
2158,100407,-31079,4,10,10,4,10,10,07/19/24,09:54:10
2158,100407,-31119,6,9,9,6,9,9,07/19/24,09:54:11
2158,100407,-31153,6,9,9,6,9,9,07/19/24,09:54:12
2158,100408,-31164,6,9,9,6,9,9,07/19/24,09:54:13
2158,100408,-31170,10,14,14,10,14,14,07/19/24,09:54:14
2158,100408,-31176,10,14,14,10,14,14,07/19/24,09:54:15
2158,100408,-31198,10,14,14,10,14,14,07/19/24,09:54:16
2158,100407,-31255,6,15,49,6,15,47,07/19/24,09:54:17
2157,100408,-31272,6,15,49,6,15,47,07/19/24,09:54:18
2157,100408,-31278,6,15,49,6,15,47,07/19/24,09:54:19
2155,100410,-31301,9,9,9,9,9,9,07/19/24,09:54:20
2157,100409,-31341,9,9,9,9,9,9,07/19/24,09:54:21
2157,100408,-31341,9,9,9,9,9,9,07/19/24,09:54:22
2157,100408,-31329,9,9,9,9,9,9,07/19/24,09:54:23
2157,100408,-31329,11,11,11,11,11,11,07/19/24,09:54:24
2157,100408,-31323,11,11,11,11,11,11,07/19/24,09:54:25
2157,100407,-31306,11,11,11,11,11,11,07/19/24,09:54:26
2159,100407,-30278,15,20,20,15,20,20,07/19/24,09:54:27
2162,100406,-30090,15,20,20,15,20,20,07/19/24,09:54:28
2162,100406,-30209,15,20,20,15,20,20,07/19/24,09:54:29
2162,100406,-30402,7,7,7,7,7,7,07/19/24,09:54:30
2162,100407,-30499,7,7,7,7,7,7,07/19/24,09:54:31
2161,100407,-30573,7,7,7,7,7,7,07/19/24,09:54:32
2161,100407,-30726,11,15,15,11,15,15,07/19/24,09:54:33
2161,100406,-30834,11,15,15,11,15,15,07/19/24,09:54:34
2161,100406,-30885,11,15,15,11,15,15,07/19/24,09:54:35
2162,100406,-30896,11,15,15,11,15,15,07/19/24,09:54:36
2161,100406,-30896,7,7,19,7,7,19,07/19/24,09:54:37
2162,100406,-30902,7,7,19,7,7,19,07/19/24,09:54:38
2162,100406,-30914,7,7,19,7,7,19,07/19/24,09:54:39
2163,100405,-30953,16,16,16,16,16,16,07/19/24,09:54:40
2162,100405,-30982,16,16,16,16,16,16,07/19/24,09:54:41
2163,100405,-31033,16,16,16,16,16,16,07/19/24,09:54:42
2163,100404,-31084,8,13,13,8,13,13,07/19/24,09:54:43
2163,100406,-31112,8,13,13,8,13,13,07/19/24,09:54:44
2162,100406,-31141,8,13,13,8,13,13,07/19/24,09:54:45
2162,100404,-31147,13,17,17,13,17,17,07/19/24,09:54:46
2162,100404,-31135,13,17,17,13,17,17,07/19/24,09:54:47
2163,100404,-30942,13,17,17,13,17,17,07/19/24,09:54:48
2164,100406,-30924,13,17,17,13,17,17,07/19/24,09:54:49
2163,100404,-31027,110,1319,1582,73,879,1054,07/19/24,09:54:50
2163,100404,-31101,110,1319,1582,73,879,1054,07/19/24,09:54:51
2163,100404,-31124,110,1319,1582,73,879,1054,07/19/24,09:54:52
2163,100405,-31164,136,1928,3451,90,1285,2300,07/19/24,09:54:53
2163,100405,-31169,136,1928,3451,90,1285,2300,07/19/24,09:54:54
2162,100404,-31186,136,1928,3451,90,1285,2300,07/19/24,09:54:55
2162,100405,-31215,250,1741,2730,166,1160,1819,07/19/24,09:54:56
2163,100404,-31289,250,1741,2730,166,1160,1819,07/19/24,09:54:57
2164,100405,-31350,250,1741,2730,166,1160,1819,07/19/24,09:54:58
2179,100404,-29820,270,1321,1791,179,880,1193,07/19/24,09:54:59
2201,100403,-28800,270,1321,1791,179,880,1193,07/19/24,09:55:00
2206,100405,-29191,270,1321,1791,179,880,1193,07/19/24,09:55:01
2202,100407,-29465,270,876,1159,179,583,772,07/19/24,09:55:02
2202,100409,-29624,270,876,1159,179,583,772,07/19/24,09:55:03
2201,100404,-29822,270,876,1159,179,583,772,07/19/24,09:55:04
2202,100406,-29970,228,434,502,151,289,334,07/19/24,09:55:05
2203,100406,-30060,228,434,502,151,289,334,07/19/24,09:55:06
2206,100405,-30083,228,434,502,151,289,334,07/19/24,09:55:07
2210,100405,-29793,177,333,393,117,221,261,07/19/24,09:55:08
2211,100403,-29531,177,333,393,117,221,261,07/19/24,09:55:09
2214,100406,-29559,177,333,393,117,221,261,07/19/24,09:55:10
2214,100406,-29650,177,333,393,117,221,261,07/19/24,09:55:11
2216,100405,-29496,139,258,285,92,171,189,07/19/24,09:55:12
2216,100405,-29457,139,258,285,92,171,189,07/19/24,09:55:13
2216,100405,-29400,139,258,285,92,171,189,07/19/24,09:55:14
2216,100406,-29616,86,150,162,57,99,107,07/19/24,09:55:15
2216,100406,-29786,86,150,162,57,99,107,07/19/24,09:55:16
2215,100405,-30047,86,150,162,57,99,107,07/19/24,09:55:17
2214,100406,-30451,89,150,212,59,99,141,07/19/24,09:55:18
2212,100405,-30673,89,150,212,59,99,141,07/19/24,09:55:19
2211,100402,-30770,89,150,212,59,99,141,07/19/24,09:55:20
2211,100403,-30844,50,89,116,34,59,78,07/19/24,09:55:21
2211,100402,-30918,50,89,116,34,59,78,07/19/24,09:55:22
2210,100403,-30952,50,89,116,34,59,78,07/19/24,09:55:23
2210,100403,-31043,50,89,116,34,59,78,07/19/24,09:55:24
2210,100403,-31094,48,67,67,33,48,58,07/19/24,09:55:25
2207,100402,-31105,48,67,67,33,48,58,07/19/24,09:55:26
2207,100403,-31162,48,67,67,33,48,58,07/19/24,09:55:27
2207,100403,-31219,37,67,98,29,48,72,07/19/24,09:55:28
2207,100405,-31230,37,67,98,29,48,72,07/19/24,09:55:29
2206,100405,-31242,37,67,98,29,48,72,07/19/24,09:55:30
2205,100404,-31277,31,55,55,26,44,51,07/19/24,09:55:31
2201,100403,-31243,31,55,55,26,44,51,07/19/24,09:55:32
2205,100406,-31095,31,55,55,26,44,51,07/19/24,09:55:33
2205,100407,-31021,40,53,75,30,43,62,07/19/24,09:55:34
2203,100407,-30958,40,53,75,30,43,62,07/19/24,09:55:35
2203,100407,-30930,40,53,75,30,43,62,07/19/24,09:55:36
2202,100406,-30919,40,53,75,30,43,62,07/19/24,09:55:37
2202,100405,-30948,38,45,45,29,39,45,07/19/24,09:55:38
2201,100402,-30976,38,45,45,29,39,45,07/19/24,09:55:39
2202,100406,-30970,38,45,45,29,39,45,07/19/24,09:55:40
2202,100405,-30959,39,82,82,30,54,65,07/19/24,09:55:41
2201,100403,-30948,39,82,82,30,54,65,07/19/24,09:55:42
2201,100404,-30896,39,82,82,30,54,65,07/19/24,09:55:43
2200,100403,-30862,46,72,95,33,50,71,07/19/24,09:55:44
2201,100402,-30874,46,72,95,33,50,71,07/19/24,09:55:45
2201,100403,-30680,46,72,95,33,50,71,07/19/24,09:55:46
2202,100407,-30629,46,72,95,33,50,71,07/19/24,09:55:47
2200,100405,-30703,19,34,34,19,32,34,07/19/24,09:55:48
2200,100403,-30561,19,34,34,19,32,34,07/19/24,09:55:49
2202,100407,-29930,19,34,34,19,32,34,07/19/24,09:55:50
2202,100406,-29868,13,15,15,13,15,15,07/19/24,09:55:51
2201,100403,-30101,13,15,15,13,15,15,07/19/24,09:55:52
2200,100404,-30555,13,15,15,13,15,15,07/19/24,09:55:53
2198,100406,-30601,15,21,21,15,21,21,07/19/24,09:55:54
2200,100404,-29913,15,21,21,15,21,21,07/19/24,09:55:55
2200,100404,-29851,15,21,21,15,21,21,07/19/24,09:55:56
2200,100402,-29981,18,26,26,18,26,26,07/19/24,09:55:57
2200,100403,-30123,18,26,26,18,26,26,07/19/24,09:55:58
2201,100402,-29947,18,26,26,18,26,26,07/19/24,09:55:59
2200,100402,-29828,18,26,26,18,26,26,07/19/24,09:56:00
2201,100402,-29964,16,21,21,16,21,21,07/19/24,09:56:01
2201,100403,-30078,16,21,21,16,21,21,07/19/24,09:56:02
2200,100403,-30220,16,21,21,16,21,21,07/19/24,09:56:03
2198,100403,-30356,11,14,14,11,14,14,07/19/24,09:56:04
2197,100404,-30538,11,14,14,11,14,14,07/19/24,09:56:05
2197,100402,-30680,11,14,14,11,14,14,07/19/24,09:56:06
2197,100402,-30800,19,29,29,19,29,29,07/19/24,09:56:07
2197,100403,-30879,19,29,29,19,29,29,07/19/24,09:56:08
2197,100402,-31004,19,29,29,19,29,29,07/19/24,09:56:09
2196,100404,-31142,15,18,18,15,18,18,07/19/24,09:56:10
2195,100404,-31215,15,18,18,15,18,18,07/19/24,09:56:11
2195,100404,-31284,15,18,18,15,18,18,07/19/24,09:56:12
2195,100406,-31284,15,18,18,15,18,18,07/19/24,09:56:13
2195,100405,-31250,20,27,27,20,27,27,07/19/24,09:56:14
2193,100405,-31255,20,27,27,20,27,27,07/19/24,09:56:15
2193,100405,-31289,20,27,27,20,27,27,07/19/24,09:56:16
2195,100406,-31272,14,14,30,14,14,30,07/19/24,09:56:17
2195,100404,-31198,14,14,30,14,14,30,07/19/24,09:56:18
2195,100404,-31204,14,14,30,14,14,30,07/19/24,09:56:19
2193,100404,-31198,20,23,23,20,23,23,07/19/24,09:56:20
2193,100406,-31153,20,23,23,20,23,23,07/19/24,09:56:21
2192,100403,-30989,20,23,23,20,23,23,07/19/24,09:56:22
2193,100405,-30567,12,19,19,12,19,19,07/19/24,09:56:23
2193,100405,-30494,12,19,19,12,19,19,07/19/24,09:56:24
2193,100406,-30482,12,19,19,12,19,19,07/19/24,09:56:25
2193,100406,-30459,12,19,19,12,19,19,07/19/24,09:56:26
2191,100404,-30523,17,20,20,17,20,20,07/19/24,09:56:27
2192,100403,-30347,17,20,20,17,20,20,07/19/24,09:56:28
2192,100403,-30278,17,20,20,17,20,20,07/19/24,09:56:29
2192,100404,-30324,21,32,48,20,31,47,07/19/24,09:56:30
2192,100404,-30398,21,32,48,20,31,47,07/19/24,09:56:31
2193,100408,-30482,21,32,48,20,31,47,07/19/24,09:56:32
2192,100404,-30631,15,25,25,15,25,25,07/19/24,09:56:33
2192,100403,-30739,15,25,25,15,25,25,07/19/24,09:56:34
2192,100402,-30796,15,25,25,15,25,25,07/19/24,09:56:35
2192,100402,-30875,10,14,14,10,14,14,07/19/24,09:56:36
2190,100402,-30916,10,14,14,10,14,14,07/19/24,09:56:37
2190,100402,-30944,10,14,14,10,14,14,07/19/24,09:56:38
2191,100403,-31040,10,14,14,10,14,14,07/19/24,09:56:39
2191,100404,-31102,10,10,26,10,10,26,07/19/24,09:56:40
2191,100404,-31148,10,10,26,10,10,26,07/19/24,09:56:41
2190,100403,-31188,10,10,26,10,10,26,07/19/24,09:56:42
2187,100404,-31274,13,14,14,13,14,14,07/19/24,09:56:43
2187,100405,-31314,13,14,14,13,14,14,07/19/24,09:56:44
2187,100405,-31314,13,14,14,13,14,14,07/19/24,09:56:45
2187,100406,-31348,17,20,20,17,20,20,07/19/24,09:56:46
2187,100406,-31370,17,20,20,17,20,20,07/19/24,09:56:47
2186,100405,-31399,17,20,20,17,20,20,07/19/24,09:56:48
2186,100404,-31421,12,23,23,12,23,23,07/19/24,09:56:49
2186,100405,-31427,12,23,23,12,23,23,07/19/24,09:56:50
2186,100404,-31433,12,23,23,12,23,23,07/19/24,09:56:51
2186,100404,-31450,12,23,23,12,23,23,07/19/24,09:56:52
2186,100406,-31473,2,10,10,2,10,10,07/19/24,09:56:53
2186,100406,-31433,2,10,10,2,10,10,07/19/24,09:56:54
2187,100405,-31109,2,10,10,2,10,10,07/19/24,09:56:55
2186,100405,-31035,11,13,29,11,13,29,07/19/24,09:56:56
2186,100407,-31086,11,13,29,11,13,29,07/19/24,09:56:57
2186,100406,-31183,11,13,29,11,13,29,07/19/24,09:56:58
2186,100405,-31223,4,15,15,4,15,15,07/19/24,09:56:59
2186,100406,-31251,4,15,15,4,15,15,07/19/24,09:57:00
2186,100406,-31296,4,15,15,4,15,15,07/19/24,09:57:01
2186,100406,-31319,11,19,19,11,19,19,07/19/24,09:57:02
2186,100406,-31325,11,19,19,11,19,19,07/19/24,09:57:03
2186,100405,-31393,11,19,19,11,19,19,07/19/24,09:57:04
2186,100406,-31439,11,19,19,11,19,19,07/19/24,09:57:05
2186,100405,-31450,7,8,8,7,8,8,07/19/24,09:57:06
2186,100407,-31450,7,8,8,7,8,8,07/19/24,09:57:07
2185,100407,-31484,7,8,8,7,8,8,07/19/24,09:57:08
2183,100407,-31519,12,18,18,12,18,18,07/19/24,09:57:09
2185,100407,-30898,12,18,18,12,18,18,07/19/24,09:57:10
2186,100408,-30791,12,18,18,12,18,18,07/19/24,09:57:11
2185,100409,-30825,8,8,8,8,8,8,07/19/24,09:57:12
2185,100408,-30904,8,8,8,8,8,8,07/19/24,09:57:13
2183,100408,-30899,8,8,8,8,8,8,07/19/24,09:57:14
2183,100407,-30695,14,16,16,14,16,16,07/19/24,09:57:15
2183,100407,-30672,14,16,16,14,16,16,07/19/24,09:57:16
2183,100407,-30751,14,16,16,14,16,16,07/19/24,09:57:17
2183,100407,-30655,14,16,16,14,16,16,07/19/24,09:57:18
2183,100407,-30479,12,19,19,12,19,19,07/19/24,09:57:19
2183,100407,-30513,12,19,19,12,19,19,07/19/24,09:57:20
2182,100402,-30632,12,19,19,12,19,19,07/19/24,09:57:21
2181,100402,-30746,11,11,22,11,11,22,07/19/24,09:57:22
2181,100402,-30803,11,11,22,11,11,22,07/19/24,09:57:23
2182,100401,-30740,11,11,22,11,11,22,07/19/24,09:57:24
2182,100402,-30814,9,13,13,9,13,13,07/19/24,09:57:25
2181,100403,-30962,9,13,13,9,13,13,07/19/24,09:57:26
2182,100404,-31081,9,13,13,9,13,13,07/19/24,09:57:27
2181,100403,-31189,15,19,19,15,19,19,07/19/24,09:57:28
2181,100402,-31229,15,19,19,15,19,19,07/19/24,09:57:29
2181,100402,-31218,15,19,19,15,19,19,07/19/24,09:57:30
2179,100403,-31207,15,19,19,15,19,19,07/19/24,09:57:31
2179,100404,-31241,10,13,13,10,13,13,07/19/24,09:57:32
2179,100404,-31247,10,13,13,10,13,13,07/19/24,09:57:33
2181,100404,-31286,10,13,13,10,13,13,07/19/24,09:57:34
2181,100402,-31229,14,17,17,14,17,17,07/19/24,09:57:35
2182,100403,-31047,14,17,17,14,17,17,07/19/24,09:57:36
2181,100404,-31127,14,17,17,14,17,17,07/19/24,09:57:37
2179,100405,-31167,17,22,22,17,22,22,07/19/24,09:57:38
2178,100405,-31059,17,22,22,17,22,22,07/19/24,09:57:39
2179,100405,-31014,17,22,22,17,22,22,07/19/24,09:57:40
2181,100405,-31013,15,22,45,15,22,45,07/19/24,09:57:41
2179,100406,-31014,15,22,45,15,22,45,07/19/24,09:57:42
2179,100406,-31031,15,22,45,15,22,45,07/19/24,09:57:43
2179,100405,-31076,15,22,45,15,22,45,07/19/24,09:57:44
2179,100405,-31110,25,29,45,23,29,45,07/19/24,09:57:45
2179,100404,-31002,25,29,45,23,29,45,07/19/24,09:57:46
2178,100405,-30832,25,29,45,23,29,45,07/19/24,09:57:47
2179,100405,-30803,22,27,27,21,27,27,07/19/24,09:57:48
2179,100405,-30832,22,27,27,21,27,27,07/19/24,09:57:49
2179,100403,-30792,22,27,27,21,27,27,07/19/24,09:57:50
2181,100404,-30786,22,29,29,21,29,29,07/19/24,09:57:51
2181,100404,-30081,22,29,29,21,29,29,07/19/24,09:57:52
2183,100409,-29621,22,29,29,21,29,29,07/19/24,09:57:53
2185,100409,-29365,23,26,26,22,26,26,07/19/24,09:57:54
2185,100408,-29421,23,26,26,22,26,26,07/19/24,09:57:55
2185,100408,-29478,23,26,26,22,26,26,07/19/24,09:57:56
2185,100408,-29728,23,26,26,22,26,26,07/19/24,09:57:57
2186,100408,-29984,14,17,39,14,17,39,07/19/24,09:57:58
2185,100408,-30006,14,17,39,14,17,39,07/19/24,09:57:59
2185,100409,-29842,14,17,39,14,17,39,07/19/24,09:58:00
2186,100410,-29893,14,20,20,14,20,20,07/19/24,09:58:01
2186,100410,-29978,14,20,20,14,20,20,07/19/24,09:58:02
2186,100409,-30040,14,20,20,14,20,20,07/19/24,09:58:03
2186,100409,-30148,12,14,14,12,14,14,07/19/24,09:58:04
2185,100409,-30245,12,14,14,12,14,14,07/19/24,09:58:05
2185,100410,-30359,12,14,14,12,14,14,07/19/24,09:58:06
2185,100408,-30631,19,26,26,19,26,26,07/19/24,09:58:07
2186,100410,-30791,19,26,26,19,26,26,07/19/24,09:58:08
2186,100409,-30847,19,26,26,19,26,26,07/19/24,09:58:09
2186,100408,-30995,19,26,26,19,26,26,07/19/24,09:58:10
2185,100409,-31109,31,48,64,26,40,56,07/19/24,09:58:11
2185,100408,-31149,31,48,64,26,40,56,07/19/24,09:58:12
2186,100408,-31205,31,48,64,26,40,56,07/19/24,09:58:13
2185,100408,-31240,195,323,330,129,215,219,07/19/24,09:58:14
2185,100407,-31137,195,323,330,129,215,219,07/19/24,09:58:15
2185,100407,-30995,195,323,330,129,215,219,07/19/24,09:58:16
2186,100407,-30984,53,1845,6584,35,1229,4388,07/19/24,09:58:17
2186,100407,-30893,53,1845,6584,35,1229,4388,07/19/24,09:58:18
2187,100406,-30631,53,1845,6584,35,1229,4388,07/19/24,09:58:19
2186,100406,-30637,74,2418,5702,49,1611,3800,07/19/24,09:58:20
2186,100407,-30683,74,2418,5702,49,1611,3800,07/19/24,09:58:21
2187,100406,-30683,74,2418,5702,49,1611,3800,07/19/24,09:58:22
2193,100406,-30675,108,2023,3456,71,1348,2303,07/19/24,09:58:23
